,ticker,date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
2,MAR,2019-06-30,284000000.0,0.0,284000000.0,2328000000.0,0.0,2869000000.0,1945000000.0,17681000000.0,580000000.0,171000000.0,22024000000.0,24893000000.0,927000000.0,229000000.0,5624000000.0,10185000000.0,10414000000.0,2157000000.0,0.0,0.0,16368000000.0,23653000000.0,0.0,9292000000.0,1240000000.0,580000000.0,10130000000.0,0.0,1661000000.0
3,MAR,2019-03-31,258000000.0,0.0,258000000.0,2218000000.0,0.0,2735000000.0,1961000000.0,17655000000.0,584000000.0,171000000.0,22011000000.0,24746000000.0,745000000.0,231000000.0,5848000000.0,10025000000.0,10256000000.0,2625000000.0,0.0,0.0,15663000000.0,23143000000.0,0.0,9219000000.0,1603000000.0,584000000.0,9998000000.0,0.0,1632000000.0
4,MAR,2018-12-31,316000000.0,0.0,316000000.0,2133000000.0,0.0,2706000000.0,1956000000.0,17419000000.0,125000000.0,171000000.0,20990000000.0,23696000000.0,767000000.0,833000000.0,6437000000.0,8514000000.0,9347000000.0,2529000000.0,623000000.0,0.0,14303000000.0,21471000000.0,0.0,8982000000.0,2225000000.0,125000000.0,9031000000.0,0.0,731000000.0
5,MAR,2018-09-30,373000000.0,0.0,373000000.0,2175000000.0,0.0,2803000000.0,1967000000.0,17470000000.0,689000000.0,171000000.0,21030000000.0,23833000000.0,759000000.0,617000000.0,6051000000.0,8710000000.0,9327000000.0,2305000000.0,0.0,0.0,14826000000.0,21509000000.0,0.0,8705000000.0,2324000000.0,689000000.0,8954000000.0,0.0,632000000.0
6,MAR,2018-06-30,366000000.0,0.0,366000000.0,2174000000.0,0.0,2817000000.0,1958000000.0,17543000000.0,638000000.0,171000000.0,21027000000.0,23844000000.0,834000000.0,616000000.0,5904000000.0,8375000000.0,8991000000.0,2177000000.0,0.0,0.0,14454000000.0,21003000000.0,0.0,8363000000.0,2841000000.0,638000000.0,8625000000.0,0.0,645000000.0
7,MAR,2018-03-31,701000000.0,0.0,701000000.0,2098000000.0,0.0,3152000000.0,1791000000.0,17864000000.0,754000000.0,172000000.0,21332000000.0,24484000000.0,766000000.0,988000000.0,6469000000.0,7858000000.0,8846000000.0,645000000.0,0.0,0.0,10775000000.0,20918000000.0,0.0,7898000000.0,3566000000.0,754000000.0,8145000000.0,0.0,3674000000.0
8,MAR,2017-12-31,383000000.0,0.0,383000000.0,1991000000.0,0.0,2747000000.0,1793000000.0,18012000000.0,740000000.0,93000000.0,21201000000.0,23948000000.0,780000000.0,398000000.0,6010000000.0,7840000000.0,8238000000.0,0.0,491000000.0,0.0,11331000000.0,20217000000.0,0.0,7391000000.0,3731000000.0,740000000.0,7855000000.0,0.0,2876000000.0
9,MAR,2017-09-30,508000000.0,0.0,508000000.0,1914000000.0,0.0,2944000000.0,1894000000.0,17940000000.0,720000000.0,110000000.0,21292000000.0,24236000000.0,733000000.0,398000000.0,5608000000.0,8271000000.0,8669000000.0,0.0,0.0,0.0,11292000000.0,19724000000.0,0.0,7310000000.0,4512000000.0,720000000.0,8161000000.0,0.0,2824000000.0
10,MAR,2017-06-30,498000000.0,0.0,498000000.0,1804000000.0,0.0,2830000000.0,2102000000.0,17351000000.0,762000000.0,119000000.0,21051000000.0,23881000000.0,650000000.0,402000000.0,5363000000.0,7911000000.0,8313000000.0,0.0,0.0,0.0,10816000000.0,18980000000.0,0.0,7040000000.0,4901000000.0,762000000.0,7815000000.0,0.0,2801000000.0
11,MAR,2017-03-31,738000000.0,0.0,738000000.0,1752000000.0,0.0,3121000000.0,2109000000.0,17125000000.0,745000000.0,119000000.0,20804000000.0,23925000000.0,661000000.0,309000000.0,5223000000.0,8161000000.0,8470000000.0,0.0,0.0,0.0,10872000000.0,18757000000.0,0.0,6750000000.0,5168000000.0,745000000.0,7732000000.0,0.0,2662000000.0
12,MAR,2016-12-31,858000000.0,0.0,858000000.0,1695000000.0,0.0,3371000000.0,2335000000.0,16868000000.0,728000000.0,116000000.0,20769000000.0,24140000000.0,687000000.0,309000000.0,5147000000.0,8197000000.0,8506000000.0,0.0,421000000.0,0.0,10961000000.0,18783000000.0,0.0,6501000000.0,5357000000.0,728000000.0,7648000000.0,0.0,2675000000.0
13,MAR,2016-09-30,1078000000.0,30000000.0,1108000000.0,1705000000.0,0.0,3787000000.0,2411000000.0,17223000000.0,830000000.0,92000000.0,21215000000.0,25002000000.0,667000000.0,316000000.0,5229000000.0,8506000000.0,8822000000.0,0.0,398000000.0,0.0,11394000000.0,19161000000.0,0.0,6375000000.0,5841000000.0,860000000.0,7744000000.0,0.0,2538000000.0
14,MAR,2016-06-30,679000000.0,35000000.0,714000000.0,1152000000.0,0.0,1959000000.0,1056000000.0,2420000000.0,179000000.0,586000000.0,4691000000.0,6650000000.0,621000000.0,303000000.0,3244000000.0,4057000000.0,4360000000.0,0.0,32000000.0,0.0,5148000000.0,10112000000.0,0.0,5185000000.0,-3462000000.0,214000000.0,3681000000.0,0.0,1720000000.0
15,MAR,2016-03-31,99000000.0,40000000.0,139000000.0,1143000000.0,0.0,1424000000.0,1042000000.0,2414000000.0,169000000.0,620000000.0,4697000000.0,6121000000.0,597000000.0,300000000.0,3247000000.0,3859000000.0,4159000000.0,0.0,25000000.0,0.0,4900000000.0,9788000000.0,0.0,5025000000.0,-3667000000.0,209000000.0,4060000000.0,0.0,1641000000.0
16,MAR,2015-12-31,96000000.0,37000000.0,133000000.0,1103000000.0,0.0,1384000000.0,1029000000.0,2394000000.0,165000000.0,672000000.0,4698000000.0,6082000000.0,593000000.0,300000000.0,3233000000.0,3807000000.0,4107000000.0,0.0,24000000.0,0.0,4833000000.0,9672000000.0,0.0,4878000000.0,-3590000000.0,202000000.0,4011000000.0,0.0,1606000000.0
17,MAR,2015-09-30,95000000.0,38000000.0,133000000.0,1144000000.0,0.0,1723000000.0,985000000.0,2420000000.0,174000000.0,450000000.0,4430000000.0,6153000000.0,577000000.0,615000000.0,3509000000.0,3689000000.0,4304000000.0,0.0,29000000.0,0.0,4959000000.0,9742000000.0,0.0,4740000000.0,-3589000000.0,212000000.0,4209000000.0,0.0,1274000000.0
18,MAR,2015-06-30,140000000.0,42000000.0,182000000.0,1188000000.0,0.0,1906000000.0,987000000.0,2414000000.0,216000000.0,397000000.0,4415000000.0,6321000000.0,640000000.0,614000000.0,3517000000.0,3303000000.0,3917000000.0,0.0,10000000.0,0.0,4539000000.0,9354000000.0,0.0,4573000000.0,-3033000000.0,258000000.0,3777000000.0,0.0,1298000000.0
19,MAR,2015-03-31,120000000.0,46000000.0,166000000.0,1172000000.0,0.0,1828000000.0,1446000000.0,2289000000.0,217000000.0,469000000.0,4975000000.0,6803000000.0,604000000.0,325000000.0,3030000000.0,3703000000.0,4028000000.0,0.0,10000000.0,0.0,4915000000.0,9340000000.0,0.0,4401000000.0,-2537000000.0,263000000.0,3908000000.0,0.0,1395000000.0
20,MAR,2014-12-31,104000000.0,44000000.0,148000000.0,1100000000.0,0.0,1921000000.0,1460000000.0,2245000000.0,224000000.0,530000000.0,4944000000.0,6865000000.0,605000000.0,324000000.0,3060000000.0,3457000000.0,3781000000.0,0.0,10000000.0,0.0,4659000000.0,9065000000.0,0.0,4286000000.0,-2200000000.0,268000000.0,3677000000.0,0.0,1346000000.0
21,MAR,2014-09-30,150000000.0,44000000.0,194000000.0,1030000000.0,0.0,1552000000.0,1736000000.0,2236000000.0,234000000.0,597000000.0,5295000000.0,6847000000.0,612000000.0,7000000.0,2738000000.0,3521000000.0,3528000000.0,0.0,14000000.0,0.0,4597000000.0,8689000000.0,0.0,4156000000.0,-1842000000.0,278000000.0,3378000000.0,0.0,1354000000.0
22,MAR,2014-06-30,192000000.0,41000000.0,233000000.0,1057000000.0,0.0,1537000000.0,1647000000.0,2228000000.0,229000000.0,617000000.0,5293000000.0,6830000000.0,617000000.0,7000000.0,2690000000.0,3397000000.0,3404000000.0,0.0,14000000.0,0.0,4507000000.0,8550000000.0,0.0,4030000000.0,-1720000000.0,270000000.0,3212000000.0,0.0,1353000000.0
23,MAR,2014-03-31,184000000.0,111000000.0,295000000.0,1035000000.0,0.0,1565000000.0,1569000000.0,2000000000.0,222000000.0,627000000.0,5100000000.0,6665000000.0,616000000.0,7000000.0,2596000000.0,3295000000.0,3302000000.0,0.0,14000000.0,0.0,4417000000.0,8290000000.0,0.0,3917000000.0,-1625000000.0,333000000.0,3118000000.0,0.0,1277000000.0
24,MAR,2013-12-31,126000000.0,41000000.0,167000000.0,1081000000.0,0.0,1903000000.0,1543000000.0,2005000000.0,222000000.0,647000000.0,4891000000.0,6794000000.0,557000000.0,6000000.0,2675000000.0,3147000000.0,3153000000.0,0.0,34000000.0,0.0,4311000000.0,8209000000.0,0.0,3837000000.0,-1415000000.0,263000000.0,3027000000.0,0.0,1223000000.0
25,MAR,2013-09-30,144000000.0,38000000.0,182000000.0,972000000.0,0.0,1646000000.0,1489000000.0,1989000000.0,228000000.0,671000000.0,4834000000.0,6480000000.0,496000000.0,52000000.0,2422000000.0,3104000000.0,3156000000.0,0.0,29000000.0,0.0,4234000000.0,7889000000.0,0.0,3763000000.0,-1409000000.0,266000000.0,3012000000.0,0.0,1233000000.0
26,MAR,2013-06-30,108000000.0,35000000.0,143000000.0,1006000000.0,0.0,1404000000.0,1634000000.0,1991000000.0,228000000.0,665000000.0,4973000000.0,6377000000.0,554000000.0,50000000.0,2467000000.0,3037000000.0,3087000000.0,0.0,29000000.0,0.0,4150000000.0,7870000000.0,0.0,3662000000.0,-1493000000.0,263000000.0,2979000000.0,0.0,1253000000.0
27,MAR,2013-03-31,221000000.0,57000000.0,278000000.0,1080000000.0,11000000.0,1626000000.0,1574000000.0,1993000000.0,230000000.0,673000000.0,4897000000.0,6523000000.0,517000000.0,49000000.0,2358000000.0,3206000000.0,3255000000.0,0.0,28000000.0,0.0,4349000000.0,7900000000.0,0.0,3549000000.0,-1377000000.0,287000000.0,3034000000.0,0.0,1193000000.0
28,MAR,2012-12-28,88000000.0,56000000.0,144000000.0,1028000000.0,10000000.0,1475000000.0,1539000000.0,1989000000.0,216000000.0,676000000.0,4867000000.0,6342000000.0,569000000.0,407000000.0,2773000000.0,2528000000.0,2935000000.0,0.0,29000000.0,0.0,3706000000.0,7627000000.0,0.0,3509000000.0,-1285000000.0,272000000.0,2847000000.0,0.0,1148000000.0
29,MAR,2012-09-07,105000000.0,51000000.0,156000000.0,841000000.0,11000000.0,1158000000.0,1421000000.0,1772000000.0,217000000.0,851000000.0,4707000000.0,5865000000.0,594000000.0,408000000.0,2690000000.0,2101000000.0,2509000000.0,0.0,44000000.0,0.0,3183000000.0,7161000000.0,0.0,3434000000.0,-1296000000.0,268000000.0,2404000000.0,0.0,1288000000.0
30,MAR,2012-06-15,105000000.0,54000000.0,159000000.0,939000000.0,12000000.0,1355000000.0,1383000000.0,1720000000.0,223000000.0,846000000.0,4652000000.0,6007000000.0,592000000.0,407000000.0,2642000000.0,2153000000.0,2560000000.0,0.0,40000000.0,0.0,3202000000.0,7131000000.0,0.0,3335000000.0,-1124000000.0,277000000.0,2455000000.0,0.0,1287000000.0
31,MAR,2012-03-23,290000000.0,53000000.0,343000000.0,863000000.0,12000000.0,1464000000.0,1367000000.0,1727000000.0,268000000.0,849000000.0,4707000000.0,6171000000.0,579000000.0,755000000.0,2906000000.0,1772000000.0,2527000000.0,0.0,40000000.0,0.0,2884000000.0,7019000000.0,0.0,3249000000.0,-848000000.0,321000000.0,2237000000.0,0.0,1229000000.0
32,MAR,2011-12-30,102000000.0,50000000.0,152000000.0,875000000.0,11000000.0,1324000000.0,1168000000.0,1721000000.0,265000000.0,873000000.0,4586000000.0,5910000000.0,548000000.0,355000000.0,2558000000.0,1816000000.0,2171000000.0,0.0,39000000.0,0.0,2981000000.0,6691000000.0,0.0,3212000000.0,-781000000.0,315000000.0,2069000000.0,0.0,1152000000.0
33,MAR,2011-09-09,220000000.0,39000000.0,259000000.0,1011000000.0,1029000000.0,2678000000.0,1480000000.0,1716000000.0,271000000.0,1005000000.0,5787000000.0,8465000000.0,619000000.0,480000000.0,3100000000.0,2623000000.0,3103000000.0,0.0,32000000.0,0.0,3809000000.0,8035000000.0,0.0,3165000000.0,430000000.0,310000000.0,2883000000.0,0.0,1126000000.0
34,MAR,2011-06-17,117000000.0,52000000.0,169000000.0,1006000000.0,1365000000.0,2938000000.0,1483000000.0,1719000000.0,278000000.0,910000000.0,5853000000.0,8791000000.0,607000000.0,482000000.0,2917000000.0,2440000000.0,2922000000.0,0.0,34000000.0,0.0,3614000000.0,7655000000.0,0.0,3401000000.0,1136000000.0,330000000.0,2805000000.0,0.0,1124000000.0
35,MAR,2011-03-25,144000000.0,19000000.0,163000000.0,944000000.0,1459000000.0,2999000000.0,1412000000.0,1677000000.0,313000000.0,919000000.0,5761000000.0,8760000000.0,557000000.0,137000000.0,2423000000.0,2720000000.0,2857000000.0,0.0,38000000.0,0.0,3850000000.0,7374000000.0,0.0,3310000000.0,1386000000.0,332000000.0,2713000000.0,0.0,1101000000.0
36,MAR,2010-12-31,505000000.0,18000000.0,523000000.0,938000000.0,1489000000.0,3382000000.0,1307000000.0,1643000000.0,250000000.0,932000000.0,5601000000.0,8983000000.0,634000000.0,138000000.0,2501000000.0,2691000000.0,2829000000.0,56000000.0,39000000.0,0.0,3830000000.0,7398000000.0,0.0,3286000000.0,1585000000.0,268000000.0,2324000000.0,0.0,1067000000.0
37,MAR,2010-09-10,223000000.0,2000000.0,225000000.0,931000000.0,1455000000.0,3061000000.0,1327000000.0,1623000000.0,245000000.0,1050000000.0,5728000000.0,8789000000.0,509000000.0,126000000.0,2496000000.0,2600000000.0,2726000000.0,0.0,222000000.0,0.0,3918000000.0,7434000000.0,0.0,3191000000.0,1355000000.0,247000000.0,2503000000.0,0.0,1020000000.0
38,MAR,2010-06-18,100000000.0,1000000.0,101000000.0,956000000.0,1467000000.0,2951000000.0,1335000000.0,1610000000.0,245000000.0,1074000000.0,5696000000.0,8647000000.0,475000000.0,142000000.0,2351000000.0,2769000000.0,2911000000.0,0.0,224000000.0,0.0,4095000000.0,7423000000.0,0.0,3130000000.0,1224000000.0,246000000.0,2811000000.0,0.0,977000000.0
39,MAR,2010-03-26,118000000.0,364000000.0,118000000.0,946000000.0,1503000000.0,3015000000.0,1339000000.0,1618000000.0,243000000.0,1091000000.0,5778000000.0,8793000000.0,499000000.0,145000000.0,2313000000.0,3124000000.0,3269000000.0,0.0,0.0,0.0,4448000000.0,7723000000.0,0.0,3038000000.0,1070000000.0,607000000.0,3151000000.0,0.0,962000000.0
40,MAR,2010-01-01,115000000.0,255000000.0,115000000.0,838000000.0,1444000000.0,2851000000.0,1362000000.0,1606000000.0,249000000.0,1020000000.0,5082000000.0,7933000000.0,562000000.0,64000000.0,2287000000.0,2234000000.0,2298000000.0,0.0,0.0,0.0,3566000000.0,6791000000.0,0.0,3103000000.0,1142000000.0,504000000.0,2183000000.0,0.0,938000000.0
41,MAR,2009-09-11,130000000.0,0.0,130000000.0,987000000.0,1465000000.0,5304000000.0,1371000000.0,1609000000.0,790000000.0,1269000000.0,4791000000.0,8267000000.0,1238000000.0,137000000.0,2491000000.0,2523000000.0,2660000000.0,75000000.0,0.0,0.0,4791000000.0,7282000000.0,8000000.0,3038000000.0,985000000.0,790000000.0,2530000000.0,381000000.0,1116000000.0
42,MAR,2009-06-19,125000000.0,0.0,125000000.0,953000000.0,2001000000.0,5345000000.0,1455000000.0,1591000000.0,917000000.0,1016000000.0,4919000000.0,8743000000.0,1177000000.0,136000000.0,2405000000.0,2713000000.0,2849000000.0,70000000.0,0.0,0.0,4919000000.0,7324000000.0,-4000000.0,3540000000.0,1415000000.0,917000000.0,2724000000.0,319000000.0,1092000000.0
0,SIRI,2020-03-31,40000000.0,0.0,40000000.0,604000000.0,12000000.0,883000000.0,1609000000.0,7272000000.0,0.0,89000000.0,10052000000.0,10935000000.0,3000000.0,2000000.0,3102000000.0,7847000000.0,7849000000.0,1923000000.0,0.0,0.0,8136000000.0,11682000000.0,116000000,-850000000.0,-747000000.0,0.0,7809000000.0,0.0,444000000.0
1,SIRI,2019-12-31,106000000.0,0.0,106000000.0,0.0,11000000.0,1003000000.0,1626000000.0,7310000000.0,0.0,153000000.0,10146000000.0,11149000000.0,4000000.0,2000000.0,3293000000.0,7842000000.0,7844000000.0,1930000000.0,0.0,0.0,8136000000.0,11885000000.0,395000000,-1143000000.0,-736000000.0,0.0,7738000000.0,0.0,456000000.0
2,SIRI,2019-09-30,79000000.0,0.0,79000000.0,0.0,14000000.0,936000000.0,1609000000.0,7361000000.0,0.0,168000000.0,10152000000.0,11088000000.0,4000000.0,2000000.0,3251000000.0,7904000000.0,7906000000.0,1938000000.0,0.0,0.0,8177000000.0,11836000000.0,631000000,-1386000000.0,-748000000.0,0.0,7827000000.0,0.0,408000000.0
3,SIRI,2019-06-30,215000000.0,0.0,215000000.0,0.0,17000000.0,1082000000.0,1583000000.0,7395000000.0,0.0,218000000.0,10234000000.0,11316000000.0,4000000.0,3000000.0,3264000000.0,7843000000.0,7846000000.0,1974000000.0,0.0,0.0,8121000000.0,11805000000.0,1131000000,-1632000000.0,-489000000.0,0.0,7631000000.0,0.0,420000000.0
4,SIRI,2019-03-31,62000000.0,0.0,62000000.0,0.0,20000000.0,907000000.0,1586000000.0,7412000000.0,0.0,298000000.0,10318000000.0,11225000000.0,4000000.0,4000000.0,3206000000.0,7181000000.0,7185000000.0,1994000000.0,0.0,0.0,7465000000.0,11071000000.0,2043000000,-1895000000.0,154000000.0,0.0,7123000000.0,0.0,400000000.0
5,SIRI,2018-12-31,54431000.0,0.0,54431000.0,0.0,22198000.0,478233000.0,1512865000.0,4791346000.0,0.0,292703000.0,7694503000.0,8172736000.0,4335000.0,3447000.0,2802678000.0,6884536000.0,6887983000.0,1931613000.0,0.0,0.0,7182709000.0,9989657000.0,242235000,-2057309000.0,-1816921000.0,0.0,6833552000.0,0.0,4270000.0
6,SIRI,2018-09-30,46044000.0,0.0,46044000.0,0.0,19514000.0,494448000.0,1498297000.0,4795369000.0,0.0,330998000.0,7779059000.0,8273507000.0,4380000.0,4411000.0,2814375000.0,6562152000.0,6566563000.0,1921517000.0,0.0,0.0,6828618000.0,9648882000.0,916089000,-2308361000.0,-1375375000.0,0.0,6520519000.0,0.0,5889000.0
7,SIRI,2018-06-30,63516000.0,0.0,63516000.0,0.0,18967000.0,481338000.0,1468930000.0,4797703000.0,0.0,371303000.0,7817816000.0,8299154000.0,4103000.0,4660000.0,2943491000.0,6443289000.0,6447949000.0,1935326000.0,0.0,0.0,6719962000.0,9669722000.0,1267630000,-2647277000.0,-1370568000.0,0.0,6384433000.0,0.0,6269000.0
8,SIRI,2018-03-31,78539000.0,0.0,78539000.0,0.0,17353000.0,500625000.0,1464394000.0,4803566000.0,0.0,430619000.0,7798663000.0,8299288000.0,3923000.0,4911000.0,2767796000.0,6807448000.0,6812359000.0,1910432000.0,0.0,0.0,7089218000.0,9863756000.0,1357845000,-2939629000.0,-1564468000.0,0.0,6733820000.0,0.0,6742000.0
9,SIRI,2017-12-31,69022000.0,0.0,69022000.0,0.0,20199000.0,470901000.0,1462766000.0,4809428000.0,0.0,505528000.0,7858473000.0,8329374000.0,2839000.0,5105000.0,2821538000.0,6741243000.0,6746348000.0,1881825000.0,0.0,0.0,7024346000.0,9853248000.0,1696662000,-3243473000.0,-1523874000.0,0.0,6677326000.0,0.0,7364000.0
10,SIRI,2017-09-30,73553000.0,0.0,73553000.0,0.0,22469000.0,496562000.0,1427614000.0,4815268000.0,0.0,777002000.0,8155854000.0,8652416000.0,3018000.0,4220000.0,2682844000.0,6728349000.0,6732569000.0,1846285000.0,0.0,0.0,7012895000.0,9702517000.0,2145485000,-3206477000.0,-1050101000.0,0.0,6659016000.0,0.0,6778000.0
11,SIRI,2017-06-30,42738000.0,0.0,42738000.0,0.0,19581000.0,495237000.0,1410265000.0,4826915000.0,173104000.0,873024000.0,7852467000.0,8347704000.0,2840000.0,5160000.0,2644126000.0,6453757000.0,6458917000.0,1864643000.0,0.0,0.0,6738733000.0,9389394000.0,2433274000,-3482199000.0,-1041690000.0,173104000.0,6416179000.0,0.0,6535000.0
12,SIRI,2017-03-31,230488000.0,0.0,230488000.0,0.0,16972000.0,675732000.0,1408152000.0,4738380000.0,0.0,976825000.0,7256074000.0,7931806000.0,2840000.0,4637000.0,2576683000.0,5983213000.0,5987850000.0,1856874000.0,0.0,0.0,6268956000.0,8852884000.0,2758701000,-3684308000.0,-921078000.0,0.0,5757362000.0,0.0,7245000.0
13,SIRI,2016-12-31,213939000.0,0.0,213939000.0,0.0,20363000.0,642649000.0,1398693000.0,4749908000.0,0.0,1084330000.0,7360946000.0,8003595000.0,2840000.0,5485000.0,2668601000.0,5842764000.0,5848249000.0,1832609000.0,0.0,0.0,6119054000.0,8795610000.0,3094760000,-3891381000.0,-792015000.0,0.0,5634310000.0,0.0,7955000.0
14,SIRI,2016-09-30,572382000.0,0.0,572382000.0,0.0,28030000.0,1041369000.0,1381114000.0,4761675000.0,0.0,1101014000.0,7381458000.0,8422827000.0,3015000.0,358701000.0,2901968000.0,5743389000.0,6102090000.0,1811283000.0,0.0,0.0,6018708000.0,8929341000.0,3584730000,-4096008000.0,-506514000.0,0.0,5529708000.0,0.0,8665000.0
15,SIRI,2016-06-30,476453000.0,0.0,476453000.0,0.0,26276000.0,933377000.0,1373874000.0,4773755000.0,0.0,910510000.0,7206468000.0,8139845000.0,2840000.0,5611000.0,2538828000.0,6096808000.0,6102419000.0,1815426000.0,0.0,0.0,6366761000.0,8914964000.0,3806912000,-4586856000.0,-775119000.0,0.0,5625966000.0,0.0,9375000.0
16,SIRI,2016-03-31,101952000.0,0.0,101952000.0,0.0,21755000.0,562153000.0,1400755000.0,4786013000.0,0.0,1012649000.0,7366089000.0,7928242000.0,2840000.0,5501000.0,2504458000.0,5709319000.0,5714820000.0,1799491000.0,0.0,0.0,5977643000.0,8492186000.0,4190986000,-4759871000.0,-563944000.0,0.0,5612868000.0,0.0,10085000.0
17,SIRI,2015-12-31,111838000.0,0.0,111838000.0,0.0,22295000.0,561889000.0,1415401000.0,4798453000.0,9888000.0,1115731000.0,7484773000.0,8046662000.0,2840000.0,4764000.0,2496487000.0,5443614000.0,5448378000.0,1771915000.0,0.0,0.0,5705871000.0,8213153000.0,4760068000,-4931210000.0,-166491000.0,9888000.0,5336540000.0,0.0,10795000.0
18,SIRI,2015-09-30,152545000.0,0.0,152545000.0,0.0,26743000.0,1416122000.0,1440368000.0,4811085000.0,9888000.0,801052000.0,6724759000.0,8140881000.0,3013000.0,5646000.0,2421850000.0,5400321000.0,5405967000.0,1711435000.0,0.0,0.0,6036423000.0,8079969000.0,5122017000,-5065843000.0,60912000.0,9888000.0,5253422000.0,0.0,0.0
19,SIRI,2015-06-30,294053000.0,0.0,294053000.0,0.0,24599000.0,1630366000.0,1463827000.0,4823909000.0,9888000.0,903376000.0,6777705000.0,8408071000.0,4687000.0,8074000.0,2591276000.0,5108336000.0,5116410000.0,1694232000.0,0.0,0.0,5752540000.0,7960807000.0,5674689000,-5232393000.0,447264000.0,9888000.0,4822357000.0,0.0,0.0
20,SIRI,2015-03-31,482043000.0,0.0,482043000.0,0.0,22937000.0,1803744000.0,1477657000.0,4836930000.0,9888000.0,937767000.0,6746265000.0,8550009000.0,4860000.0,7546000.0,2298061000.0,5101886000.0,5109432000.0,1668484000.0,0.0,0.0,5753124000.0,7661831000.0,6218308000,-5335242000.0,888178000.0,9888000.0,4627389000.0,0.0,0.0
21,SIRI,2014-12-31,147724000.0,1159283000.0,147724000.0,220579000.0,19397000.0,1549746000.0,1510112000.0,4850153000.0,5922000.0,437736000.0,6825763000.0,8375509000.0,587755000.0,4340000.0,2313792000.0,13635000.0,17975000.0,1632381000.0,0.0,0.0,1296620000.0,7065672000.0,6745520000,-5440934000.0,1309837000.0,1165205000.0,-129749000.0,0.0,3455260000.0
22,SIRI,2014-09-30,103585000.0,1018427000.0,103585000.0,102646000.0,24350000.0,1259452000.0,1522635000.0,4863583000.0,5922000.0,775147000.0,7189905000.0,8449357000.0,552412000.0,3268000.0,2755816000.0,14345000.0,17613000.0,1612388000.0,0.0,0.0,1044623000.0,7275942000.0,6752216000,-5584056000.0,1173415000.0,1024349000.0,-85972000.0,0.0,3475503000.0
23,SIRI,2014-06-30,169980000.0,1055702000.0,169980000.0,109117000.0,21555000.0,1370118000.0,1549881000.0,4875527000.0,5718000.0,801079000.0,7254416000.0,8624534000.0,560591000.0,4961000.0,2768631000.0,15055000.0,20016000.0,1635901000.0,0.0,0.0,1101197000.0,7138645000.0,7200633000,-5720226000.0,1485889000.0,1061420000.0,-149964000.0,0.0,3268817000.0
24,SIRI,2014-03-31,121171000.0,1114254000.0,121171000.0,103872000.0,18987000.0,1377785000.0,1571460000.0,4889387000.0,5718000.0,834663000.0,7356390000.0,8734175000.0,558756000.0,47536000.0,2799494000.0,15627000.0,63163000.0,1623668000.0,0.0,0.0,1161894000.0,6008762000.0,8559716000,-5840187000.0,2725413000.0,1119972000.0,-58008000.0,0.0,2047374000.0
25,SIRI,2013-12-31,134805000.0,1146248000.0,134805000.0,103937000.0,13863000.0,1419013000.0,1594574000.0,4904615000.0,5718000.0,868057000.0,7425767000.0,8844780000.0,578333000.0,20320000.0,2738904000.0,16337000.0,36657000.0,1586611000.0,0.0,0.0,1202517000.0,6099038000.0,8674129000,-5934175000.0,2745742000.0,1151966000.0,-98148000.0,0.0,2157617000.0
26,SIRI,2013-09-30,716784000.0,1109936000.0,716784000.0,102778000.0,14242000.0,1951265000.0,1542887000.0,4297732000.0,5718000.0,1036708000.0,6955047000.0,8906312000.0,528173000.0,6121000.0,2653504000.0,16884000.0,23005000.0,1522513000.0,0.0,0.0,1130663000.0,6071644000.0,8828077000,-5999372000.0,2834668000.0,1115654000.0,-693779000.0,0.0,2287477000.0
27,SIRI,2013-06-30,651769000.0,1164126000.0,651769000.0,101203000.0,16688000.0,1943963000.0,1523615000.0,4309839000.0,3999000.0,1089981000.0,7007223000.0,8951186000.0,550959000.0,3873000.0,2212276000.0,17578000.0,21451000.0,1539841000.0,0.0,0.0,1145178000.0,5712340000.0,9295015000,-6062266000.0,3238846000.0,1168125000.0,-630318000.0,0.0,2354886000.0
28,SIRI,2013-03-31,206727000.0,1252496000.0,206727000.0,107875000.0,20095000.0,1599253000.0,1542970000.0,4322384000.0,3999000.0,1089440000.0,7043944000.0,8643197000.0,516526000.0,3955000.0,2255133000.0,18272000.0,22227000.0,1516608000.0,0.0,0.0,1232341000.0,4905816000.0,9918778000,-6187788000.0,3737381000.0,1256495000.0,-184500000.0,0.0,1418342000.0
29,SIRI,2012-12-31,520945000.0,1163721000.0,520945000.0,106142000.0,25337000.0,1828182000.0,1571922000.0,4334975000.0,3999000.0,1219256000.0,7226661000.0,9054843000.0,587652000.0,4234000.0,2314588000.0,18966000.0,23200000.0,1474138000.0,0.0,0.0,264529000.0,5015278000.0,10345572000,-6311390000.0,4039565000.0,1167720000.0,-497745000.0,0.0,2436161000.0
