,ticker,date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
3,NFLX,2016-12-31,1467576000.0,266206000.0,1733782000.0,0.0,0.0,5720291000.0,250395000.0,0.0,0.0,0.0,7866319000.0,13586610000.0,312842000.0,0.0,4586657000.0,3364300000.0,3364300000.0,443472000.0,0.0,0.0,3425488000.0,10906810000.0,0.0,1128603000.0,2679800000.0,266206000.0,1896724000.0,0.0,2894665000.0
4,NFLX,2015-12-31,1809330000.0,501385000.0,2310715000.0,0.0,0.0,5431840000.0,173412000.0,0.0,0.0,0.0,4771031000.0,10202871000.0,253491000.0,0.0,3529624000.0,2371400000.0,2371400000.0,346721000.0,0.0,0.0,2423499000.0,7979445000.0,0.0,941925000.0,2223426000.0,501385000.0,562070000.0,0.0,2026322000.0
5,NFLX,2014-12-31,1113608000.0,494888000.0,1608496000.0,0.0,0.0,3940469000.0,149875000.0,0.0,0.0,0.0,3116182000.0,7056651000.0,201581000.0,0.0,2663154000.0,900000000.0,900000000.0,274586000.0,0.0,0.0,959957000.0,5198943000.0,1042810000,819284000.0,1857708000.0,494888000.0,-213608000.0,0.0,1575832000.0
6,NFLX,2013-12-31,604965000.0,595440000.0,1200405000.0,0.0,0.0,3058763000.0,133605000.0,0.0,0.0,0.0,2353800000.0,5412563000.0,108435000.0,0.0,2154203000.0,500000000.0,500000000.0,215767000.0,0.0,0.0,579209000.0,4079002000.0,777441000,552485000.0,1333561000.0,595440000.0,-104965000.0,0.0,1345590000.0
7,NFLX,2012-12-31,290291000.0,457787000.0,748078000.0,0.0,0.0,2240791000.0,131681000.0,0.0,0.0,0.0,1727099000.0,3967890000.0,86468000.0,0.0,1675926000.0,200000000.0,200000000.0,169472000.0,0.0,0.0,270669000.0,3223217000.0,301616000,440082000.0,744673000.0,457787000.0,-90291000.0,0.0,1276622000.0
8,NFLX,2011-12-31,508053000.0,289758000.0,797811000.0,0.0,0.0,1830857000.0,136353000.0,0.0,0.0,0.0,1238339000.0,3069196000.0,87860000.0,0.0,1225055000.0,200000000.0,200000000.0,148796000.0,0.0,0.0,261703000.0,2426386000.0,219119000,422930000.0,642810000.0,289758000.0,-308053000.0,0.0,939628000.0
9,NFLX,2010-12-31,194499000.0,155888000.0,350387000.0,0.0,0.0,640967000.0,128570000.0,0.0,0.0,17467000.0,341100000.0,982067000.0,222824000.0,2083000.0,388579000.0,34123000.0,36206000.0,127183000.0,0.0,0.0,103324000.0,691903000.0,51622000,237739000.0,290164000.0,155888000.0,-158293000.0,0.0,200000000.0
10,NFLX,2009-12-31,134224000.0,186018000.0,320242000.0,0.0,0.0,411013000.0,131653000.0,146139000.0,0.0,15958000.0,268721000.0,679734000.0,92542000.0,1410000.0,227436000.0,236572000.0,237982000.0,100097000.0,0.0,0.0,253155000.0,480591000.0,273000.0,198817000.0,199143000.0,186018000.0,-82260000.0,90771000.0,133484000.0
0,INTC,2019-12-28,4194000000.0,1082000000.0,5276000000.0,7659000000.0,8744000000.0,31239000000.0,55386000000.0,37103000000.0,3276000000.0,0.0,1.05285e+11,1.36524e+11,4128000000.0,3693000000.0,22310000000.0,25308000000.0,29001000000.0,0.0,0.0,0.0,31636000000.0,59020000000.0,25260999999.999,53523000000.0,77504000000.0,4358000000.0,24807000000.0,0.0,5074000000.0
1,INTC,2018-12-29,3019000000.0,2788000000.0,5807000000.0,6722000000.0,7253000000.0,28787000000.0,48976000000.0,36349000000.0,3388000000.0,0.0,99176000000.0,1.27963e+11,3824000000.0,1261000000.0,16626000000.0,25098000000.0,26359000000.0,0.0,0.0,0.0,31458000000.0,53400000000.0,25364999999.999,50172000000.0,74563000000.0,6176000000.0,23340000000.0,0.0,5316000000.0
2,INTC,2017-12-30,3433000000.0,1814000000.0,5247000000.0,5607000000.0,6983000000.0,29500000000.0,41109000000.0,37134000000.0,3712000000.0,0.0,93749000000.0,1.23249e+11,2928000000.0,1776000000.0,17421000000.0,25037000000.0,26813000000.0,1656000000.0,0.0,0.0,35943000000.0,54230000000.0,26073999999.999,42083000000.0,69019000000.0,5526000000.0,23380000000.0,0.0,866000000.0
3,INTC,2016-12-31,5560000000.0,3225000000.0,8785000000.0,4690000000.0,5553000000.0,35508000000.0,36171000000.0,23593000000.0,4716000000.0,0.0,77819000000.0,1.13327e+11,2475000000.0,4634000000.0,20302000000.0,20649000000.0,25283000000.0,1718000000.0,0.0,0.0,25917000000.0,47101000000.0,25372999999.999,40747000000.0,66226000000.0,7941000000.0,19723000000.0,0.0,882000000.0
4,INTC,2015-12-26,15308000000.0,2682000000.0,17990000000.0,4787000000.0,5167000000.0,40356000000.0,31858000000.0,15265000000.0,1891000000.0,2036000000.0,62709000000.0,1.03065e+11,2063000000.0,2634000000.0,15667000000.0,20036000000.0,22670000000.0,2188000000.0,0.0,0.0,25416000000.0,41980000000.0,23410999999.999,37614000000.0,61085000000.0,4573000000.0,7362000000.0,0.0,897000000.0
5,INTC,2014-12-27,2561000000.0,2430000000.0,4991000000.0,4427000000.0,4273000000.0,27730000000.0,33238000000.0,15307000000.0,2023000000.0,1958000000.0,64226000000.0,91956000000.0,2748000000.0,1604000000.0,16019000000.0,12107000000.0,13711000000.0,2205000000.0,0.0,0.0,19160000000.0,36091000000.0,21780999999.999,33418000000.0,55865000000.0,4453000000.0,11150000000.0,0.0,912000000.0
6,INTC,2013-12-28,5674000000.0,5972000000.0,11646000000.0,3582000000.0,4172000000.0,32084000000.0,31428000000.0,15663000000.0,1473000000.0,2594000000.0,60274000000.0,92358000000.0,2969000000.0,281000000.0,13568000000.0,13165000000.0,13446000000.0,0.0,0.0,0.0,20534000000.0,34102000000.0,21535999999.999,35477000000.0,58256000000.0,7445000000.0,7772000000.0,0.0,0.0
7,INTC,2012-12-29,8478000000.0,3999000000.0,12477000000.0,3833000000.0,4734000000.0,31358000000.0,27983000000.0,15945000000.0,493000000.0,2117000000.0,52993000000.0,84351000000.0,3023000000.0,312000000.0,12898000000.0,13136000000.0,13448000000.0,0.0,0.0,0.0,20250000000.0,33148000000.0,19463999999.999,32138000000.0,51203000000.0,4492000000.0,4970000000.0,0.0,0.0
8,INTC,2011-12-31,5065000000.0,5181000000.0,10246000000.0,3650000000.0,4096000000.0,25872000000.0,23627000000.0,15521000000.0,889000000.0,1700000000.0,45247000000.0,71119000000.0,2956000000.0,247000000.0,12028000000.0,7084000000.0,7331000000.0,0.0,0.0,0.0,13180000000.0,25208000000.0,0.0,29656000000.0,45911000000.0,6070000000.0,2266000000.0,0.0,0.0
9,INTC,2010-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,INTC,2009-12-26,3987000000.0,9933000000.0,13920000000.0,2273000000.0,2935000000.0,21157000000.0,17225000000.0,4421000000.0,4952000000.0,1216000000.0,31938000000.0,53095000000.0,1883000000.0,172000000.0,7591000000.0,2049000000.0,2221000000.0,593000000.0,748000000.0,0.0,3800000000.0,11391000000.0,393000000.0,26318000000.0,41704000000.0,14885000000.0,-11699000000.0,2029000000.0,5536000000.0
0,PEP,2019-12-28,5509000000.0,229000000.0,5738000000.0,7822000000.0,3338000000.0,17645000000.0,19305000000.0,30111000000.0,0.0,4359000000.0,60902000000.0,78547000000.0,17541000000.0,2920000000.0,20461000000.0,29148000000.0,32068000000.0,0.0,0.0,0.0,43218000000.0,63761000000.0,0.0,61946000000.0,14786000000.0,229000000.0,26559000000.0,0.0,82000000.0
1,PEP,2018-12-29,8721000000.0,272000000.0,8993000000.0,7142000000.0,3128000000.0,21893000000.0,17589000000.0,28989000000.0,0.0,4364000000.0,55755000000.0,77648000000.0,18112000000.0,4026000000.0,22138000000.0,28295000000.0,32321000000.0,0.0,0.0,0.0,40908000000.0,63130000000.0,0.0,59947000000.0,14518000000.0,272000000.0,23600000000.0,0.0,84000000.0
2,PEP,2017-12-30,10610000000.0,8900000000.0,19510000000.0,7024000000.0,2947000000.0,31027000000.0,17240000000.0,27314000000.0,0.0,0.0,48777000000.0,79804000000.0,15017000000.0,5485000000.0,20502000000.0,33796000000.0,39281000000.0,0.0,0.0,0.0,48321000000.0,68759000000.0,0.0,52839000000.0,11045000000.0,8900000000.0,28671000000.0,0.0,-64000000.0
3,PEP,2016-12-31,9158000000.0,6967000000.0,16125000000.0,6694000000.0,2723000000.0,27089000000.0,16591000000.0,26626000000.0,0.0,0.0,47040000000.0,74129000000.0,14243000000.0,6892000000.0,21135000000.0,30053000000.0,36945000000.0,0.0,0.0,0.0,41795000000.0,62883000000.0,0.0,52518000000.0,11246000000.0,6967000000.0,27787000000.0,0.0,-47000000.0
4,PEP,2015-12-26,9096000000.0,2913000000.0,12009000000.0,6437000000.0,2720000000.0,23031000000.0,16317000000.0,25988000000.0,0.0,0.0,46636000000.0,69667000000.0,13507000000.0,4071000000.0,17578000000.0,29213000000.0,33284000000.0,0.0,0.0,0.0,40059000000.0,57599000000.0,0.0,50472000000.0,12068000000.0,2913000000.0,24188000000.0,0.0,-38000000.0
5,PEP,2014-12-27,6134000000.0,2592000000.0,8726000000.0,6651000000.0,3143000000.0,20663000000.0,17244000000.0,27604000000.0,0.0,0.0,49846000000.0,70509000000.0,13016000000.0,5076000000.0,18092000000.0,23821000000.0,28897000000.0,0.0,0.0,0.0,34869000000.0,52931000000.0,0.0,49092000000.0,17578000000.0,2592000000.0,22763000000.0,0.0,-30000000.0
6,PEP,2013-12-28,9375000000.0,0.0,9375000000.0,6954000000.0,3409000000.0,22203000000.0,18575000000.0,31014000000.0,0.0,0.0,55275000000.0,77478000000.0,12533000000.0,5306000000.0,17839000000.0,24333000000.0,29639000000.0,0.0,0.0,0.0,35250000000.0,53069000000.0,0.0,46420000000.0,24409000000.0,0.0,20264000000.0,0.0,-20000000.0
7,PEP,2012-12-29,6297000000.0,322000000.0,6619000000.0,7041000000.0,3581000000.0,18720000000.0,19136000000.0,31715000000.0,0.0,0.0,55918000000.0,74638000000.0,11903000000.0,4815000000.0,17089000000.0,23544000000.0,28359000000.0,0.0,371000000.0,0.0,35150000000.0,52221000000.0,0.0,43158000000.0,22417000000.0,322000000.0,22062000000.0,0.0,-18000000.0
8,PEP,2011-12-31,4067000000.0,358000000.0,4425000000.0,6912000000.0,3827000000.0,17441000000.0,19698000000.0,31357000000.0,0.0,0.0,55441000000.0,72882000000.0,11757000000.0,6205000000.0,18154000000.0,20568000000.0,26773000000.0,0.0,192000000.0,0.0,33829000000.0,52178000000.0,0.0,40316000000.0,20704000000.0,358000000.0,22706000000.0,0.0,195000000.0
9,PEP,2010-12-25,5943000000.0,426000000.0,6369000000.0,6323000000.0,3372000000.0,17569000000.0,19058000000.0,26444000000.0,0.0,0.0,50584000000.0,68153000000.0,10923000000.0,4898000000.0,15892000000.0,19999000000.0,24897000000.0,0.0,71000000.0,0.0,30785000000.0,46880000000.0,0.0,37090000000.0,21273000000.0,426000000.0,18954000000.0,0.0,203000000.0
10,PEP,2009-12-26,3943000000.0,192000000.0,4135000000.0,4624000000.0,2618000000.0,12571000000.0,12671000000.0,9157000000.0,4484000000.0,0.0,27277000000.0,39848000000.0,8127000000.0,464000000.0,8756000000.0,7400000000.0,7864000000.0,0.0,824000000.0,0.0,13650000000.0,22406000000.0,-3794000000.0,33805000000.0,16908000000.0,4676000000.0,3729000000.0,1194000000.0,165000000.0
0,NVDA,2019-01-27,782000000.0,6640000000.0,7422000000.0,1424000000.0,1575000000.0,10557000000.0,1404000000.0,663000000.0,6640000000.0,560000000.0,2735000000.0,13292000000.0,511000000.0,0.0,1329000000.0,1988000000.0,1988000000.0,92000000.0,91000000.0,0.0,2686000000.0,3950000000.0,0.0,12565000000.0,9342000000.0,13280000000.0,1206000000.0,0.0,0.0
1,NVDA,2018-01-28,4002000000.0,3106000000.0,7108000000.0,1265000000.0,796000000.0,9255000000.0,997000000.0,670000000.0,3106000000.0,257000000.0,1986000000.0,11241000000.0,596000000.0,15000000.0,1153000000.0,1985000000.0,2000000000.0,53000000.0,33000000.0,0.0,2650000000.0,3770000000.0,0.0,8787000000.0,7471000000.0,6212000000.0,-2002000000.0,0.0,0.0
2,NVDA,2017-01-29,1766000000.0,5032000000.0,6798000000.0,826000000.0,794000000.0,8536000000.0,521000000.0,722000000.0,795000000.0,704000000.0,1305000000.0,9841000000.0,485000000.0,796000000.0,1788000000.0,6000000.0,802000000.0,85000000.0,224000000.0,0.0,287000000.0,4079000000.0,0.0,6108000000.0,5762000000.0,5827000000.0,-964000000.0,0.0,2004000000.0
3,NVDA,2016-01-31,596000000.0,4441000000.0,5037000000.0,505000000.0,418000000.0,6053000000.0,466000000.0,784000000.0,1850000000.0,0.0,1317000000.0,7370000000.0,296000000.0,1410000000.0,2351000000.0,10000000.0,1420000000.0,322000000.0,230000000.0,0.0,507000000.0,2901000000.0,122000000,4350000000.0,4469000000.0,6291000000.0,824000000.0,0.0,43000000.0
4,NVDA,2015-01-25,496654000.0,4126685000.0,4623339000.0,473637000.0,482893000.0,5713297000.0,557282000.0,839893000.0,2000000000.0,63254000.0,1488071000.0,7201368000.0,293223000.0,14086000.0,896030000.0,14086000.0,28172000.0,292735000.0,253735000.0,0.0,674106000.0,2783386000.0,460507000,3948877000.0,4417982000.0,6126685000.0,-468482000.0,0.0,1213250000.0
5,NVDA,2014-01-26,1151587000.0,3520223000.0,4671810000.0,426357000.0,387765000.0,5624711000.0,582740000.0,939191000.0,0.0,68494000.0,1626183000.0,7250894000.0,324391000.0,17500000.0,945496000.0,17500000.0,35000000.0,273108000.0,237738000.0,0.0,733318000.0,2794496000.0,946047000,3504742000.0,4456398000.0,3520223000.0,-1116587000.0,0.0,1115682000.0
6,NVDA,2013-01-27,732786000.0,2995097000.0,3727883000.0,454252000.0,419686000.0,4775258000.0,576144000.0,953362000.0,10030000.0,103736000.0,1636987000.0,6412245000.0,356428000.0,18998000.0,976223000.0,18998000.0,37996000.0,273605000.0,220543000.0,0.0,948207000.0,1584542000.0,1570914000,3246088000.0,4827703000.0,3005127000.0,-694790000.0,0.0,-339888000.0
7,NVDA,2012-01-29,667876000.0,2461700000.0,3129576000.0,336143000.0,340297000.0,3905358000.0,560072000.0,967166000.0,10382000.0,49931000.0,1647570000.0,5552928000.0,335072000.0,21439000.0,929958000.0,21439000.0,42878000.0,270649000.0,138262000.0,0.0,727547000.0,1407204000.0,1403992000,2730418000.0,4145724000.0,2472082000.0,-624998000.0,0.0,-250301000.0
8,NVDA,2011-01-30,665361000.0,1825202000.0,2490563000.0,348770000.0,345525000.0,3226950000.0,568857000.0,658589000.0,0.0,9456000.0,1268296000.0,4495246000.0,286138000.0,23389000.0,942682000.0,23389000.0,46778000.0,245596000.0,121034000.0,0.0,543558000.0,1313784000.0,1021185000,2149328000.0,3181462000.0,1825202000.0,-618583000.0,0.0,-172456000.0
9,NVDA,2010-01-31,447221000.0,1281006000.0,1728227000.0,374963000.0,330674000.0,2480830000.0,571858000.0,490302000.0,0.0,8752000.0,1105088000.0,3585918000.0,344527000.0,24450000.0,784378000.0,24450000.0,48900000.0,0.0,0.0,0.0,145152000.0,920778000.0,756786000,1896182000.0,2665140000.0,1281006000.0,-398321000.0,0.0,-8752000.0
0,CSCO,2019-07-27,11750000000.0,21663000000.0,33413000000.0,5500000000.0,1383000000.0,47755000000.0,2789000000.0,35730000000.0,4958000000.0,4065000000.0,50038000000.0,97793000000.0,2059000000.0,10191000000.0,31712000000.0,14475000000.0,24666000000.0,10668000000.0,1149000000.0,0.0,32510000000.0,64222000000.0,40265999999.999,-5903000000.0,33571000000.0,26621000000.0,12916000000.0,0.0,0.0
1,CSCO,2018-07-28,8934000000.0,37614000000.0,46548000000.0,5554000000.0,1846000000.0,61837000000.0,3006000000.0,34258000000.0,4882000000.0,3219000000.0,46947000000.0,1.08784e+11,1904000000.0,5238000000.0,27035000000.0,20331000000.0,25569000000.0,11490000000.0,1004000000.0,0.0,38545000000.0,65580000000.0,42819999999.999,1233000000.0,43204000000.0,42496000000.0,16635000000.0,0.0,0.0
2,CSCO,2017-07-29,11708000000.0,58784000000.0,70492000000.0,5146000000.0,1616000000.0,83703000000.0,3322000000.0,32305000000.0,4738000000.0,4239000000.0,46115000000.0,1.29818e+11,1385000000.0,7992000000.0,27583000000.0,25725000000.0,33717000000.0,10821000000.0,98000000.0,0.0,36098000000.0,63681000000.0,45252999999.999,20838000000.0,66137000000.0,63522000000.0,22009000000.0,0.0,0.0
3,CSCO,2016-07-30,7631000000.0,58125000000.0,65756000000.0,5847000000.0,1217000000.0,78719000000.0,3506000000.0,29126000000.0,4158000000.0,4299000000.0,42933000000.0,1.21652e+11,1056000000.0,4160000000.0,24911000000.0,24483000000.0,28643000000.0,10155000000.0,517000000.0,0.0,33156000000.0,58066000000.0,44515999999.999,19396000000.0,63586000000.0,62283000000.0,21012000000.0,0.0,-1000000.0
4,CSCO,2015-07-25,6877000000.0,53539000000.0,60416000000.0,5344000000.0,1627000000.0,76283000000.0,3332000000.0,26845000000.0,3858000000.0,2915000000.0,37198000000.0,1.13481e+11,1104000000.0,3897000000.0,23623000000.0,21457000000.0,25354000000.0,9824000000.0,62000000.0,0.0,30151000000.0,53783000000.0,43591999999.999,16045000000.0,59698000000.0,57397000000.0,18477000000.0,0.0,9000000.0
5,CSCO,2014-07-26,6726000000.0,45348000000.0,52074000000.0,5157000000.0,1591000000.0,67114000000.0,3252000000.0,27519000000.0,3918000000.0,2808000000.0,38020000000.0,1.05134e+11,1032000000.0,508000000.0,19809000000.0,20401000000.0,20909000000.0,9478000000.0,159000000.0,0.0,28664000000.0,48480000000.0,41883999999.999,14093000000.0,56654000000.0,49266000000.0,14183000000.0,0.0,7000000.0
6,CSCO,2013-07-27,7925000000.0,42685000000.0,50610000000.0,5470000000.0,1476000000.0,65521000000.0,3322000000.0,25322000000.0,3911000000.0,2616000000.0,35670000000.0,1.01191e+11,1029000000.0,3283000000.0,22192000000.0,12928000000.0,16211000000.0,9262000000.0,192000000.0,0.0,19871000000.0,42071000000.0,42296999999.999,16215000000.0,59120000000.0,46596000000.0,8286000000.0,0.0,8000000.0
7,CSCO,2012-07-28,9799000000.0,38917000000.0,48716000000.0,4369000000.0,1663000000.0,61933000000.0,3402000000.0,18957000000.0,3585000000.0,2294000000.0,29826000000.0,91759000000.0,859000000.0,31000000.0,17731000000.0,16297000000.0,16328000000.0,8852000000.0,276000000.0,0.0,22727000000.0,40473000000.0,39270999999.999,11354000000.0,51286000000.0,42502000000.0,6529000000.0,0.0,15000000.0
8,CSCO,2011-07-30,7662000000.0,36923000000.0,44585000000.0,4698000000.0,1486000000.0,57231000000.0,3916000000.0,19359000000.0,3488000000.0,2410000000.0,29864000000.0,87095000000.0,876000000.0,588000000.0,17506000000.0,16234000000.0,16822000000.0,8025000000.0,120000000.0,0.0,22330000000.0,39869000000.0,38647999999.999,7284000000.0,47226000000.0,40411000000.0,9160000000.0,0.0,33000000.0
9,CSCO,2010-07-31,4581000000.0,35280000000.0,39861000000.0,4929000000.0,1327000000.0,51421000000.0,3941000000.0,19948000000.0,0.0,2126000000.0,29709000000.0,81130000000.0,895000000.0,3096000000.0,19233000000.0,12188000000.0,15284000000.0,7664000000.0,90000000.0,0.0,17612000000.0,36863000000.0,0.0,5851000000.0,44267000000.0,35280000000.0,10703000000.0,0.0,18000000.0
10,CSCO,2009-07-25,5718000000.0,29283000000.0,35001000000.0,3177000000.0,1074000000.0,23951000000.0,4043000000.0,14627000000.0,0.0,2320000000.0,15796000000.0,68128000000.0,675000000.0,0.0,13655000000.0,10295000000.0,10295000000.0,9393000000.0,2173000000.0,0.0,15796000000.0,29451000000.0,435000000.0,3868000000.0,38647000000.0,29283000000.0,-24706000000.0,4925000000.0,12980000000.0
0,ADBE,2019-11-29,2650221000.0,1526755000.0,4176976000.0,1530000000.0,0.0,6494925000.0,1293015000.0,12411764000.0,0.0,447268000.0,14267475000.0,20762400000.0,209499000.0,3149343000.0,8190938000.0,988924000.0,4138267000.0,3377986000.0,55562000.0,0.0,1425205000.0,10232245000.0,0.0,14828562000.0,10530155000.0,1526755000.0,1488046000.0,0.0,616102000.0
1,ADBE,2018-11-30,1642775000.0,1586187000.0,3228962000.0,1315578000.0,0.0,4857039000.0,1075072000.0,12650049000.0,0.0,512487000.0,13911643000.0,18768682000.0,186258000.0,0.0,4301126000.0,4124800000.0,4124800000.0,2915974000.0,35709000.0,0.0,4461341000.0,9406568000.0,0.0,11815597000.0,9362114000.0,1586187000.0,2482025000.0,0.0,644101000.0
2,ADBE,2017-12-01,2306072000.0,3513702000.0,5819774000.0,1217968000.0,0.0,7247813000.0,936976000.0,6207219000.0,0.0,304149000.0,7287743000.0,14535556000.0,113538000.0,0.0,3527457000.0,1881421000.0,1881421000.0,2405950000.0,14196000.0,0.0,2375142000.0,6075687000.0,0.0,9573870000.0,8459869000.0,3513702000.0,-424651000.0,0.0,173088000.0
3,ADBE,2016-12-02,1011315000.0,3749985000.0,4761300000.0,833033000.0,0.0,5839774000.0,816264000.0,5820879000.0,0.0,274501000.0,6867340000.0,12707114000.0,88024000.0,0.0,2811635000.0,1902068000.0,1902068000.0,1945619000.0,38362000.0,0.0,2286263000.0,5282279000.0,0.0,8114517000.0,7424835000.0,3749985000.0,890753000.0,0.0,184381000.0
4,ADBE,2015-11-27,876560000.0,3111524000.0,3988084000.0,672006000.0,0.0,4821892000.0,787421000.0,5876888000.0,0.0,0.0,6904580000.0,11726472000.0,93307000.0,0.0,2213556000.0,1907231000.0,1907231000.0,1434200000.0,6165000.0,0.0,2251993000.0,4724892000.0,0.0,7253431000.0,7001580000.0,3111524000.0,1030671000.0,0.0,259343000.0
5,ADBE,2014-11-28,1117400000.0,2621600000.0,3739000000.0,591800000.0,0.0,4602328000.0,785123000.0,5191624000.0,0.0,95279000.0,6183501000.0,10785829000.0,68377000.0,603229000.0,2494435000.0,911086000.0,1514315000.0,1097923000.0,23920000.0,0.0,1384549000.0,4009924000.0,0.0,6924294000.0,6775905000.0,2621600000.0,396915000.0,0.0,130940000.0
6,ADBE,2013-11-29,834556000.0,2338476000.0,3173032000.0,599820000.0,0.0,4045929000.0,659774000.0,5377235000.0,0.0,102247000.0,6334369000.0,10380298000.0,62096000.0,14676000.0,1525648000.0,1499297000.0,1513973000.0,775544000.0,10222000.0,0.0,1989754000.0,3655664000.0,0.0,6928964000.0,6724634000.0,2338476000.0,679417000.0,0.0,140262000.0
7,ADBE,2012-11-30,1425052000.0,2113301000.0,3538353000.0,617233000.0,0.0,4331360000.0,664302000.0,4678295000.0,0.0,59537000.0,5643163000.0,9974523000.0,49759000.0,11217000.0,1271752000.0,1496938000.0,1508155000.0,561463000.0,49886000.0,0.0,1870230000.0,3309341000.0,0.0,7003003000.0,6665182000.0,2113301000.0,83103000.0,0.0,167359000.0
8,ADBE,2011-12-02,989500000.0,1922192000.0,2911692000.0,634373000.0,0.0,3771451000.0,527828000.0,4394743000.0,21045000.0,91963000.0,5219732000.0,8991183000.0,86660000.0,9212000.0,1250779000.0,1505096000.0,1514308000.0,476402000.0,42634000.0,0.0,1792884000.0,3208070000.0,0.0,6528735000.0,5783113000.0,1943237000.0,524808000.0,0.0,164407000.0
