,ticker,date,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
5,AMAT,2014-10-26,375000000.0,177000000.0,1800000000.0,241000000.0,-12000000.0,-811000000.0,-161000000.0,-0.0,0.0,-485000000.0,-348000000.0,0.0,1291000000.0,1559000000.0,0.0
6,AMAT,2013-10-27,410000000.0,162000000.0,623000000.0,197000000.0,-1000000.0,-852000000.0,215000000.0,-0.0,-245000000.0,-456000000.0,-519000000.0,0.0,319000000.0,426000000.0,0.0
7,AMAT,2012-10-28,422000000.0,182000000.0,1851000000.0,162000000.0,-4190000000.0,-2743000000.0,-4660000000.0,1000000.0,-1319000000.0,-434000000.0,-1754000000.0,-5000000.0,-4568000000.0,1689000000.0,0.0
8,AMAT,2011-10-30,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
9,AMAT,2010-10-31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10,AMAT,2009-10-25,291000000.0,147000000.0,333000000.0,-249000000.0,0.0,361000000.0,112000000.0,-1000000.0,39000000.0,-319000000.0,-281000000.0,1000000.0,165000000.0,84000000.0,0.1167
0,ILMN,2019-12-29,234000000.0,194000000.0,1051000000.0,209000000.0,-0.0,682000000.0,745000000.0,-550000000.0,-265000000.0,-0.0,-897000000.0,-1000000.0,898000000.0,842000000.0,0.0
1,ILMN,2018-12-30,220000000.0,193000000.0,1142000000.0,296000000.0,-100000000.0,-1603000000.0,-1813000000.0,-4000000.0,-155000000.0,-0.0,594000000.0,-4000000.0,-81000000.0,846000000.0,0.0
2,ILMN,2017-12-31,186000000.0,164000000.0,875000000.0,312000000.0,-0.0,70000000.0,-214000000.0,-9000000.0,-180000000.0,-0.0,-176000000.0,5000000.0,490000000.0,563000000.0,0.0
3,ILMN,2017-01-01,170647000.0,129065000.0,687238000.0,271381000.0,-17841000.0,-109700000.0,-514539000.0,-141440000.0,-201681000.0,-0.0,-204713000.0,-2240000.0,-34254000.0,415857000.0,0.0
4,ILMN,2016-01-03,164936000.0,132593000.0,659596000.0,143247000.0,-36581000.0,19900000.0,-106146000.0,-489432000.0,-202485000.0,-0.0,-418762000.0,-2072000.0,132616000.0,516349000.0,0.0
5,ILMN,2014-12-28,150643000.0,152551000.0,501271000.0,142216000.0,-3285000.0,-86954000.0,-406624000.0,-1274712000.0,-140855000.0,-0.0,-166748000.0,-3382000.0,-75483000.0,359055000.0,0.0
6,ILMN,2013-12-29,134162000.0,105826000.0,386421000.0,90559000.0,-523501000.0,239177000.0,-70046000.0,-10852000.0,44440000.0,-0.0,-38719000.0,-397000.0,277656000.0,295862000.0,0.0
7,ILMN,2012-12-30,98794000.0,94324000.0,291873000.0,81009000.0,-83156000.0,117783000.0,-150012000.0,-0.0,-28164000.0,-0.0,-10755000.0,-103000.0,131003000.0,210864000.0,0.0
8,ILMN,2012-01-01,100437000.0,92092000.0,358140000.0,79550000.0,-58302000.0,-424168000.0,-400999000.0,-349874000.0,-508468000.0,-0.0,97016000.0,-126000.0,54031000.0,278590000.0,0.0
9,ILMN,2011-01-02,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10,ILMN,2010-01-03,31184000.0,21492000.0,172191000.0,-56073000.0,-1325000.0,-199171000.0,-256569000.0,-10000000.0,-128181000.0,0.0,-98862000.0,849000.0,-182391000.0,116118000.0,0.1055
0,CSX,2019-12-31,1349000000.0,74000000.0,4850000000.0,1657000000.0,-0.0,-3373000000.0,-2102000000.0,-518000000.0,-3373000000.0,-763000000.0,-2648000000.0,0.0,100000000.0,3193000000.0,0.0
1,CSX,2018-12-31,1331000000.0,51000000.0,4641000000.0,1745000000.0,-0.0,-4671000000.0,-1684000000.0,-19000000.0,-4671000000.0,-751000000.0,-2500000000.0,0.0,457000000.0,2896000000.0,0.0
2,CSX,2017-12-31,1315000000.0,89000000.0,3472000000.0,2040000000.0,-0.0,-1970000000.0,-1495000000.0,-333000000.0,-1970000000.0,-708000000.0,-2179000000.0,0.0,-202000000.0,1432000000.0,0.0
3,CSX,2016-12-30,1301000000.0,37000000.0,3041000000.0,2398000000.0,-0.0,-1056000000.0,-1798000000.0,-1419000000.0,-1056000000.0,-680000000.0,-1268000000.0,0.0,-25000000.0,643000000.0,0.0
4,CSX,2015-12-25,1208000000.0,12000000.0,3370000000.0,2562000000.0,-0.0,-804000000.0,-2892000000.0,-229000000.0,-804000000.0,-686000000.0,-519000000.0,0.0,-41000000.0,808000000.0,0.0
5,CSX,2014-12-26,1151000000.0,33000000.0,3343000000.0,2449000000.0,-0.0,-517000000.0,-2183000000.0,-933000000.0,-517000000.0,-629000000.0,-1083000000.0,0.0,77000000.0,894000000.0,0.0
6,CSX,2013-12-27,1104000000.0,14000000.0,3267000000.0,2313000000.0,-0.0,-353000000.0,-2227000000.0,-780000000.0,-353000000.0,-600000000.0,-1232000000.0,0.0,-192000000.0,954000000.0,0.0
7,CSX,2012-12-28,1059000000.0,14000000.0,2946000000.0,2341000000.0,-0.0,0.0,-2277000000.0,-508000000.0,-784000000.0,-558000000.0,-668000000.0,0.0,1000000.0,605000000.0,0.0
8,CSX,2011-12-30,976000000.0,30000000.0,3491000000.0,2297000000.0,-0.0,0.0,-2587000000.0,-605000000.0,-783000000.0,-480000000.0,-1413000000.0,0.0,-509000000.0,1194000000.0,0.0
9,CSX,2010-12-31,947000000.0,62000000.0,3246000000.0,1825000000.0,-0.0,0.0,-1756000000.0,-113000000.0,-1292000000.0,-372000000.0,-1227000000.0,0.0,263000000.0,1421000000.0,0.0
10,CSX,2009-12-25,903000000.0,0.0,2039000000.0,-1381000000.0,0.0,0.0,-1372000000.0,177000000.0,34000000.0,-345000000.0,-307000000.0,0.0,360000000.0,658000000.0,-0.3554
0,ADSK,2020-01-31,127300000.0,362400000.0,1415100000.0,0.0,-0.0,-435000000.0,-57300000.0,-0.0,-348800000.0,-0.0,-466800000.0,-2300000.0,888700000.0,1415100000.0,0.0
1,ADSK,2019-01-31,95200000.0,249500000.0,377100000.0,0.0,-1040200000.0,99300000.0,-721000000.0,-0.0,-202600000.0,-0.0,151900000.0,-10600000.0,-192000000.0,377100000.0,0.0
2,ADSK,2018-01-31,108400000.0,261400000.0,900000.0,0.0,-0.0,-618700000.0,520600000.0,-0.0,-604600000.0,-0.0,-656600000.0,14200000.0,-135100000.0,900000.0,0.0
3,ADSK,2017-01-31,139200000.0,221800000.0,169700000.0,0.0,-85200000.0,-1446200000.0,272000000.0,-0.0,-502100000.0,-0.0,-578300000.0,-3300000.0,-139900000.0,169700000.0,0.0
4,ADSK,2016-01-31,145800000.0,197200000.0,414000000.0,0.0,-148500000.0,-1376000000.0,-809500000.0,-0.0,-347200000.0,-0.0,343200000.0,-5300000.0,-57600000.0,414000000.0,0.0
5,ADSK,2015-01-31,145900000.0,165600000.0,708100000.0,0.0,-630000000.0,-762500000.0,-905600000.0,-0.0,-237000000.0,-0.0,-239900000.0,-5000000.0,-442400000.0,708100000.0,0.0
6,ADSK,2014-01-31,128900000.0,132200000.0,563500000.0,0.0,-176100000.0,-895900000.0,-196200000.0,-0.0,-135600000.0,-0.0,-126500000.0,-2200000.0,240800000.0,563500000.0,0.0
7,ADSK,2013-01-31,127800000.0,156300000.0,559100000.0,0.0,-263700000.0,-1091200000.0,-647200000.0,-0.0,-211000000.0,-0.0,541400000.0,2000000.0,455300000.0,559100000.0,0.0
8,ADSK,2012-01-31,115500000.0,108800000.0,573500000.0,0.0,-221700000.0,-562500000.0,-370300000.0,-0.0,-151300000.0,-0.0,-119800000.0,-1600000.0,81800000.0,573500000.0,0.0
9,ADSK,2011-01-31,105400000.0,80700000.0,540800000.0,28300000.0,-13500000.0,-516100000.0,-142300000.0,-0.0,-159400000.0,-0.0,-159400000.0,-2700000.0,236400000.0,512500000.0,0.0
10,ADSK,2010-01-31,111500000.0,93600000.0,246800000.0,39000000.0,-18800000.0,-314800000.0,-283000000.0,-0.0,6800000.0,-0.0,-45300000.0,2600000.0,-78900000.0,207800000.0,0.0
0,ADI,2019-11-02,811300000.0,150300000.0,2253100000.0,275372000.0,-11170000.0,-613005000.0,-293186000.0,-0.0,-613005000.0,-777481000.0,-2126794000.0,-1389000.0,-168269000.0,1977728000.0,0.0
1,ADI,2018-11-03,799063000.0,151165000.0,2442361000.0,254876000.0,-52839000.0,-225977000.0,-313998000.0,-0.0,-225977000.0,-703307000.0,-2358042000.0,-1568000.0,-231247000.0,2187485000.0,0.0
2,ADI,2017-10-28,942784000.0,104188000.0,1112592000.0,204098000.0,-9632568000.0,3316259000.0,-6618014000.0,-5625000.0,-46533000.0,-602119000.0,5628578000.0,3550000.0,126706000.0,908494000.0,0.0
3,ADI,2016-10-29,209790000.0,63421000.0,1280895000.0,127397000.0,-83170000.0,6005300000.0,-1218270000.0,-26583000.0,-370061000.0,-513180000.0,-22917000.0,-2929000.0,36779000.0,1153498000.0,0.0
4,ADI,2015-10-31,222240000.0,68919000.0,907798000.0,153960000.0,-7065000.0,4758027000.0,-17125000.0,-0.0,-226953000.0,-491059000.0,-571603000.0,-3950000.0,315120000.0,753838000.0,0.0
5,ADI,2014-11-01,141970000.0,50812000.0,871602000.0,177913000.0,-1945887000.0,6962531000.0,-117848000.0,-1995398000.0,-356346000.0,-454225000.0,-576610000.0,-3097000.0,177144000.0,693689000.0,0.0
6,ADI,2013-11-02,110416000.0,56886000.0,912345000.0,123074000.0,-2475000.0,6910356000.0,-948532000.0,-101090000.0,-60529000.0,-405955000.0,-100557000.0,1394000.0,-136744000.0,789271000.0,0.0
7,ADI,2012-11-03,109833000.0,53500000.0,814542000.0,132176000.0,-24158000.0,6383259000.0,-1339690000.0,56500000.0,-160536000.0,-344701000.0,-349627000.0,-1492000.0,-876267000.0,682366000.0,0.0
8,ADI,2011-10-29,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
9,ADI,2010-10-30,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
10,ADI,2009-10-31,139870000.0,48593000.0,432148000.0,-56095000.0,-10013000.0,-462960000.0,-534729000.0,370350000.0,8615000.0,-232988000.0,145997000.0,2714000.0,46130000.0,376053000.0,0.191
0,JD,2018-12-31,804635890.0145,529665557.1635,3021913458.7554,-3073617510.8538,902990303.9074,-1584538494.9349,-3774094356.0058,-1315513314.0376,488355861.0709,0.0,1623723299.5658,243294211.288,1114836613.6035,-51704052.0984,0.1434
1,JD,2017-12-31,633723700.1209,420202841.5961,4059360187.4244,-1715099909.3108,1009462817.4123,-2609862605.8041,-6018030683.1923,597602932.2854,20517684.4015,0.0,2907343561.0641,-96967049.5768,851706015.7195,2344260278.1137,0.0838
2,JD,2016-12-31,492482217.4226,296822462.203,1186518502.5198,-601655003.5997,178588192.9446,-2027469834.4132,-6548802735.7811,2055512598.9921,-756785889.1289,0.0,5860255003.5997,104602159.8272,602572930.1656,584863498.9201,0.0838
3,JD,2015-12-31,386276998.9216,165812047.4503,261334463.1028,-772918502.542,-828254968.4178,399135264.212,-892085194.8852,556591126.1747,11664304.4215,0.0,724121552.9194,52865043.9069,146235865.0439,-511584039.4392,0.0838
4,JD,2014-12-31,266472876.9777,686074911.2044,208250080.7233,-465633031.9664,203477074.5883,-1910946722.6348,-2175998224.0878,152466096.2222,2816863577.6558,0.0,2969329673.8779,-16384242.8156,985197287.6978,-257382951.2431,0.0838
5,JD,2013-12-31,48325255.5226,43055225.849,588496373.2278,-211316188.5922,0.0,-227327893.1751,-440331684.8005,12381800.1978,448413452.0277,0.0,460795252.2255,-9710847.3459,599249093.307,377180184.6357,0.0838
6,JD,2012-12-31,29783515.0738,36087075.0481,225088518.2809,-176785599.7434,-22405227.7101,-333867864.0154,-540322963.4381,139838999.3586,251993425.2726,0.0,457605997.4343,110327.1328,142481879.4099,48302918.5375,0.0838
7,JD,2011-12-31,11730012.6904,11256979.6954,-13704156.0914,-98155932.7411,0.0,-133248.731,-99024428.934,0.0,989355647.2081,0.0,989355647.2081,-17042988.5787,859584073.6041,-111860088.8325,0.0838
0,EXC,2018-12-31,5971000000.0,75000000.0,8644000000.0,7594000000.0,-0.0,0.0,-7834000000.0,-1786000000.0,-1349000000.0,-1332000000.0,-219000000.0,0.0,591000000.0,1050000000.0,0.0
1,EXC,2017-12-31,5427000000.0,88000000.0,7480000000.0,7584000000.0,-0.0,-268000000.0,-7934000000.0,-2490000000.0,-898000000.0,-1236000000.0,717000000.0,0.0,263000000.0,-104000000.0,0.0
2,EXC,2016-12-31,5576000000.0,111000000.0,8445000000.0,8553000000.0,-6962000000.0,-242000000.0,-15503000000.0,-1936000000.0,-635000000.0,-1166000000.0,1191000000.0,0.0,-5867000000.0,-108000000.0,0.0
3,EXC,2015-12-31,3987000000.0,97000000.0,7616000000.0,7624000000.0,-0.0,-252000000.0,-7822000000.0,-2687000000.0,-4634000000.0,-1105000000.0,4830000000.0,0.0,4624000000.0,-8000000.0,0.0
4,EXC,2014-12-31,3868000000.0,91000000.0,4457000000.0,6077000000.0,-0.0,-158000000.0,-4599000000.0,-1545000000.0,-1878000000.0,-1065000000.0,411000000.0,0.0,269000000.0,-1620000000.0,0.0
5,EXC,2013-12-31,3779000000.0,120000000.0,6343000000.0,5395000000.0,-0.0,-4000000.0,-5394000000.0,-1589000000.0,-1609000000.0,-1249000000.0,-826000000.0,0.0,123000000.0,948000000.0,0.0
6,EXC,2012-12-31,4079000000.0,94000000.0,6131000000.0,5789000000.0,-0.0,-231000000.0,-4576000000.0,-1145000000.0,0.0,-1716000000.0,-1085000000.0,0.0,470000000.0,342000000.0,0.0
7,EXC,2011-12-31,2304000000.0,67000000.0,4853000000.0,4042000000.0,-0.0,-197000000.0,-4603000000.0,-789000000.0,0.0,-1393000000.0,-846000000.0,0.0,-596000000.0,811000000.0,0.0
8,EXC,2010-12-31,2943000000.0,44000000.0,5244000000.0,3326000000.0,-0.0,-165000000.0,-3894000000.0,-828000000.0,0.0,-1389000000.0,-1748000000.0,0.0,-398000000.0,1918000000.0,0.0
9,EXC,2009-12-31,2601000000.0,0.0,6094000000.0,-3273000000.0,0.0,-226000000.0,-3458000000.0,-551000000.0,42000000.0,-1385000000.0,-1897000000.0,0.0,739000000.0,2821000000.0,-0.3155
0,WBA,2019-08-31,2038000000.0,119000000.0,5594000000.0,1702000000.0,-0.0,-4160000000.0,-2307000000.0,-10461000000.0,-4160000000.0,-1643000000.0,-3047000000.0,-9000000.0,232000000.0,3892000000.0,0.0
1,WBA,2018-08-31,1770000000.0,130000000.0,8265000000.0,1367000000.0,-0.0,-5228000000.0,-5501000000.0,-4890000000.0,-5228000000.0,-1739000000.0,-5295000000.0,15000000.0,-2516000000.0,6898000000.0,0.0
2,WBA,2017-08-31,1654000000.0,91000000.0,7251000000.0,1351000000.0,-0.0,-5220000000.0,-843000000.0,-6196000000.0,-5220000000.0,-1723000000.0,-12934000000.0,20000000.0,-6506000000.0,5900000000.0,0.0
3,WBA,2016-08-31,1202000000.0,115000000.0,7847000000.0,1325000000.0,-0.0,-1152000000.0,-3517000000.0,-791000000.0,-1152000000.0,-1563000000.0,2606000000.0,-129000000.0,6807000000.0,6522000000.0,0.0
4,WBA,2015-08-31,2521000000.0,109000000.0,5664000000.0,1251000000.0,-0.0,-1226000000.0,-4276000000.0,-226000000.0,-1226000000.0,-1384000000.0,-915000000.0,-119000000.0,354000000.0,4413000000.0,0.0
5,WBA,2014-08-31,1316000000.0,114000000.0,3893000000.0,-1106000000.0,-744000000.0,67000000.0,-1731000000.0,-282000000.0,-93000000.0,-1199000000.0,-1622000000.0,0.0,540000000.0,2787000000.0,-0.0321
6,WBA,2013-08-31,1283000000.0,104000000.0,4301000000.0,-1212000000.0,-834000000.0,65000000.0,-1996000000.0,-300000000.0,-129000000.0,-1040000000.0,-1496000000.0,0.0,809000000.0,3089000000.0,-0.0639
7,WBA,2012-08-31,1166000000.0,99000000.0,4431000000.0,-1550000000.0,-4561000000.0,0.0,-5860000000.0,3000000000.0,-1026000000.0,-787000000.0,1170000000.0,0.0,-259000000.0,2881000000.0,-0.1334
8,WBA,2011-08-31,1086000000.0,135000000.0,3643000000.0,-1213000000.0,-188000000.0,0.0,-1525000000.0,-17000000.0,-1793000000.0,-647000000.0,-2442000000.0,0.0,-324000000.0,2430000000.0,-0.0268
9,WBA,2010-08-31,1030000000.0,84000000.0,3744000000.0,-1014000000.0,-779000000.0,500000000.0,-1274000000.0,-576000000.0,-1523000000.0,-541000000.0,-2677000000.0,0.0,-207000000.0,2730000000.0,-0.0199
10,WBA,2009-08-31,975000000.0,84000000.0,4111000000.0,-1927000000.0,-405000000.0,-500000000.0,-2776000000.0,917000000.0,-141000000.0,-446000000.0,309000000.0,0.0,1644000000.0,2184000000.0,0.007
0,KHC,2019-12-28,688000000.0,46000000.0,3552000000.0,768000000.0,-199000000.0,0.0,1511000000.0,-4795000000.0,-2279000000.0,-1953000000.0,-3913000000.0,-6000000.0,1144000000.0,2784000000.0,0.0
1,KHC,2018-12-29,644000000.0,33000000.0,2574000000.0,826000000.0,-248000000.0,0.0,288000000.0,-2713000000.0,-1130000000.0,-3183000000.0,-3363000000.0,-132000000.0,-633000000.0,1748000000.0,0.0
2,KHC,2017-12-30,708000000.0,46000000.0,527000000.0,1217000000.0,-0.0,0.0,1156000000.0,-2644000000.0,-1629000000.0,-2888000000.0,-4226000000.0,57000000.0,-2486000000.0,-690000000.0,0.0
3,KHC,2016-12-31,1004000000.0,46000000.0,5238000000.0,1247000000.0,-0.0,0.0,-1113000000.0,-86000000.0,-4204000000.0,-3584000000.0,-4621000000.0,-137000000.0,-633000000.0,3991000000.0,0.0
4,KHC,2016-01-03,628000000.0,133000000.0,2467000000.0,648000000.0,-9468000000.0,0.0,-9704000000.0,-12265000000.0,-4837000000.0,-1302000000.0,10183000000.0,-407000000.0,2539000000.0,1819000000.0,0.0
5,KHC,2014-12-28,530000000.0,8000000.0,2140000000.0,-399000000.0,0.0,0.0,-349000000.0,-1103000000.0,0.0,0.0,-1820000000.0,-132000000.0,-161000000.0,1741000000.0,-0.1299
0,LRCX,2019-06-30,316624000.0,187234000.0,3176013000.0,303491000.0,-0.0,-5106819000.0,2872286000.0,-117653000.0,-3773798000.0,-678348000.0,-2390080000.0,-4041000.0,3658219000.0,2872522000.0,0.0
1,LRCX,2018-06-24,340823000.0,172216000.0,2655747000.0,273469000.0,-115697000.0,-2002994000.0,2748440000.0,-755694000.0,-2643991000.0,-307609000.0,-3272057000.0,2593000.0,2134723000.0,2382278000.0,0.0
2,LRCX,2017-06-25,332187000.0,149975000.0,2029282000.0,157419000.0,-0.0,-811672000.0,-2058613000.0,-1688313000.0,-798759000.0,-243495000.0,-2632394000.0,-63000.0,-2661788000.0,1871863000.0,0.0
3,LRCX,2016-06-26,361550000.0,142348000.0,1350277000.0,175330000.0,-0.0,-158389000.0,592483000.0,-451497000.0,-154984000.0,-190402000.0,1595745000.0,-722000.0,3537783000.0,1174947000.0,0.0
4,LRCX,2015-06-28,315470000.0,135354000.0,785503000.0,198265000.0,-1137000.0,-573240000.0,-1115113000.0,-1515000.0,-555720000.0,-116059000.0,378472000.0,-9017000.0,48862000.0,587238000.0,0.0
5,LRCX,2014-06-29,325317000.0,103700000.0,717049000.0,145503000.0,-30227000.0,-244859000.0,-264110000.0,-1658000.0,-210068000.0,-29240000.0,-162735000.0,1104000.0,290204000.0,571546000.0,0.0
6,LRCX,2013-06-30,335674000.0,99330000.0,719933000.0,160795000.0,-9916000.0,-955661000.0,-234422000.0,-2234000.0,-916282000.0,-0.0,-887790000.0,4215000.0,-402279000.0,559138000.0,0.0
7,LRCX,2012-06-24,127853000.0,81559000.0,499028000.0,107272000.0,418681000.0,-772663000.0,269726000.0,-5265000.0,-770887000.0,-0.0,-692747000.0,-3387000.0,72620000.0,391756000.0,0.0
8,LRCX,2011-06-26,78313000.0,53012000.0,881028000.0,127495000.0,-0.0,-211733000.0,-479913000.0,-4530000.0,-198915000.0,-0.0,526986000.0,18264000.0,946365000.0,753533000.0,0.0
9,LRCX,2010-06-27,71401000.0,50864000.0,350713000.0,-35590000.0,0.0,-80971000.0,-103356000.0,-20704000.0,-62194000.0,0.0,-72664000.0,-3093000.0,171600000.0,315123000.0,0.1878
10,LRCX,2009-06-28,72417000.0,45021000.0,-78129000.0,-44282000.0,-19457000.0,161950000.0,6005000.0,-255422000.0,865000.0,0.0,-260830000.0,-25416000.0,-358370000.0,-122411000.0,0.2213
0,EA,2019-03-31,145000000.0,284000000.0,1547000000.0,0.0,-58000000.0,-1192000000.0,169000000.0,-0.0,-1192000000.0,-0.0,-1253000000.0,-13000000.0,450000000.0,1547000000.0,0.0
1,EA,2018-03-31,136000000.0,242000000.0,1692000000.0,0.0,-150000000.0,-601000000.0,622000000.0,-0.0,-601000000.0,-0.0,-643000000.0,22000000.0,1693000000.0,1692000000.0,0.0
2,EA,2017-03-31,172000000.0,196000000.0,1383000000.0,0.0,-0.0,-508000000.0,-759000000.0,-163000000.0,-508000000.0,-0.0,-534000000.0,-18000000.0,72000000.0,1383000000.0,0.0
3,EA,2016-03-31,197000000.0,178000000.0,1223000000.0,0.0,-0.0,-1018000000.0,-484000000.0,-470000000.0,-1018000000.0,-0.0,-306000000.0,-8000000.0,425000000.0,1223000000.0,0.0
4,EA,2015-03-31,220000000.0,144000000.0,1067000000.0,0.0,-0.0,-337000000.0,-470000000.0,-0.0,-337000000.0,-0.0,-255000000.0,-56000000.0,286000000.0,1067000000.0,0.0
5,EA,2014-03-31,227000000.0,150000000.0,712000000.0,0.0,-5000000.0,0.0,-311000000.0,-0.0,0.0,-0.0,89000000.0,-10000000.0,490000000.0,712000000.0,0.0
6,EA,2013-03-31,264000000.0,164000000.0,-324000000.0,0.0,-10000000.0,-349000000.0,32000000.0,-0.0,-349000000.0,-0.0,-345000000.0,-12000000.0,-1000000.0,-324000000.0,0.0
7,EA,2012-03-31,216000000.0,170000000.0,277000000.0,0.0,-676000000.0,0.0,-689000000.0,-0.0,-1293000000.0,-0.0,140000000.0,-14000000.0,-286000000.0,277000000.0,0.0
8,EA,2011-03-31,180000000.0,176000000.0,320000000.0,0.0,-16000000.0,0.0,-15000000.0,-0.0,-1579000000.0,-0.0,-23000000.0,24000000.0,306000000.0,320000000.0,0.0
9,EA,2010-03-31,192000000.0,187000000.0,152000000.0,0.0,-283000000.0,0.0,-572000000.0,-0.0,-1273000000.0,-0.0,53000000.0,19000000.0,-348000000.0,152000000.0,0.0
0,XEL,2018-12-31,1781000000.0,45000000.0,3122000000.0,3957000000.0,-0.0,-21000000.0,-3986000000.0,-452000000.0,229000000.0,-730000000.0,928000000.0,0.0,64000000.0,-835000000.0,0.0
1,XEL,2017-12-31,1611000000.0,57000000.0,3126000000.0,3319000000.0,-0.0,-31000000.0,-3296000000.0,-1030000000.0,-3000000.0,-721000000.0,168000000.0,0.0,-2000000.0,-193000000.0,0.0
2,XEL,2016-12-31,1439588000.0,41170000.0,3052299000.0,3255550000.0,-0.0,-99955000.0,-3261413000.0,-1035901000.0,-32209000.0,-680521000.0,208650000.0,0.0,-464000.0,-203251000.0,0.0
3,XEL,2015-12-31,1254615000.0,44928000.0,3025839000.0,3683359000.0,-0.0,0.0,-3622774000.0,-250882000.0,-77929000.0,-606574000.0,602267000.0,0.0,5332000.0,-657520000.0,0.0
4,XEL,2014-12-31,1157090000.0,32189000.0,2648192000.0,3199791000.0,-0.0,0.0,-3117251000.0,-275948000.0,180798000.0,-561411000.0,441523000.0,0.0,-27536000.0,-551599000.0,0.0
5,XEL,2013-12-31,1106463000.0,24613000.0,2584036000.0,3395325000.0,-0.0,0.0,-3213384000.0,-652451000.0,231767000.0,-514042000.0,654169000.0,0.0,24821000.0,-811289000.0,0.0
6,XEL,2012-12-31,1053611000.0,26970000.0,2004756000.0,2570209000.0,-0.0,-18529000.0,-2332942000.0,-1302763000.0,-10479000.0,-486757000.0,349825000.0,0.0,21639000.0,-565453000.0,0.0
7,XEL,2011-12-31,1019571000.0,45006000.0,2405522000.0,2205567000.0,-0.0,0.0,-2247801000.0,-105623000.0,-21993000.0,-474760000.0,-205474000.0,0.0,-47753000.0,199955000.0,0.0
8,XEL,2010-12-31,999255000.0,35807000.0,1893942000.0,2217327000.0,-0.0,0.0,-2806724000.0,-560383000.0,348821000.0,-432110000.0,905571000.0,0.0,-7211000.0,-323385000.0,0.0
9,XEL,2009-12-31,835597000.0,29672000.0,1912906000.0,-1777608000.0,-42490000.0,20679000.0,-1734680000.0,72369000.0,20133000.0,-414922000.0,-322420000.0,0.0,-144194000.0,135298000.0,-0.9321
0,MNST,2019-12-31,64814000.0,63356000.0,1113762000.0,110398000.0,-0.0,-707300000.0,-326724000.0,-13569000.0,-614937000.0,-0.0,-628506000.0,1912000.0,160444000.0,1003364000.0,0.0
1,MNST,2018-12-31,56979000.0,57111000.0,1161881000.0,74925000.0,-0.0,-1342076000.0,272956000.0,-1886000.0,-1314225000.0,-0.0,-1316111000.0,-9835000.0,108891000.0,1086956000.0,0.0
2,MNST,2017-12-31,48887000.0,52282000.0,987731000.0,93128000.0,-0.0,-361178000.0,-531541000.0,-2583000.0,-308552000.0,-0.0,-311135000.0,5985000.0,151040000.0,894603000.0,0.0
3,MNST,2016-12-31,40845000.0,45848000.0,701355000.0,105337000.0,-0.0,-2252437000.0,-256193000.0,-2359000.0,-2236032000.0,-0.0,-2238391000.0,-4606000.0,-1797835000.0,596018000.0,0.0
4,MNST,2015-12-31,30860000.0,32719000.0,207986000.0,42493000.0,-0.0,-807967000.0,400066000.0,-1083000.0,888694000.0,-0.0,1202348000.0,-5306000.0,1805094000.0,165493000.0,0.0
5,MNST,2014-12-31,25651000.0,28552000.0,585567000.0,31363000.0,-0.0,-8175000.0,-440403000.0,-1619000.0,8993000.0,-0.0,19298000.0,-5488000.0,370323000.0,554204000.0,0.0
6,MNST,2014-03-31,0.0,0.0,0.0,0.0,-0.0,0.0,312020000.0,-0.0,-312020000.0,-0.0,0.0,0.0,312020000.0,0.0,0.0
7,MNST,2013-12-31,22762000.0,28764000.0,342033000.0,51937000.0,-0.0,-67599000.0,-339808000.0,-1887000.0,-46347000.0,-0.0,-17886000.0,4496000.0,211349000.0,290096000.0,0.0
